[2020-02-06 00:00:12] Shut off reset log.INFO: Shut off reset {"customer_id":1984,"balance":27.9636} []
[2020-02-06 00:00:12] Shut off reset log.INFO: Shut off reset {"customer_id":6017,"balance":10.405} []
[2020-02-06 00:00:12] Shut off reset log.INFO: Shut off reset {"customer_id":6029,"balance":7.9137} []
[2020-02-06 00:00:12] Shut off reset log.INFO: Shut off reset {"customer_id":6068,"balance":11.225} []
[2020-02-06 00:00:12] Shut off reset log.INFO: Shut off reset {"customer_id":6080,"balance":6.49} []
[2020-02-06 00:00:12] Shut off reset log.INFO: Shut off reset {"customer_id":6087,"balance":16.77} []
[2020-02-06 00:00:12] Shut off reset log.INFO: Shut off reset {"customer_id":6097,"balance":16.83} []
[2020-02-06 00:00:12] Shut off reset log.INFO: Shut off reset {"customer_id":6141,"balance":13.185} []
[2020-02-06 06:00:12] Shut off reset log.INFO: Shut off reset {"customer_id":1984,"balance":27.3216} []
[2020-02-06 06:00:12] Shut off reset log.INFO: Shut off reset {"customer_id":6017,"balance":10.405} []
[2020-02-06 06:00:12] Shut off reset log.INFO: Shut off reset {"customer_id":6029,"balance":7.9137} []
[2020-02-06 06:00:12] Shut off reset log.INFO: Shut off reset {"customer_id":6068,"balance":11.225} []
[2020-02-06 06:00:12] Shut off reset log.INFO: Shut off reset {"customer_id":6080,"balance":6.49} []
[2020-02-06 06:00:12] Shut off reset log.INFO: Shut off reset {"customer_id":6084,"balance":6.835} []
[2020-02-06 06:00:12] Shut off reset log.INFO: Shut off reset {"customer_id":6087,"balance":16.77} []
[2020-02-06 06:00:12] Shut off reset log.INFO: Shut off reset {"customer_id":6097,"balance":16.83} []
[2020-02-06 06:00:12] Shut off reset log.INFO: Shut off reset {"customer_id":6141,"balance":13.185} []
[2020-02-06 06:00:12] Shut off reset log.INFO: Shut off reset {"customer_id":6165,"balance":20.55} []
[2020-02-06 12:00:12] Shut off reset log.INFO: Shut off reset {"customer_id":6029,"balance":7.9137} []
[2020-02-06 12:00:12] Shut off reset log.INFO: Shut off reset {"customer_id":6080,"balance":6.49} []
[2020-02-06 12:00:12] Shut off reset log.INFO: Shut off reset {"customer_id":6084,"balance":6.835} []
[2020-02-06 12:00:12] Shut off reset log.INFO: Shut off reset {"customer_id":6087,"balance":16.77} []
[2020-02-06 12:00:12] Shut off reset log.INFO: Shut off reset {"customer_id":6097,"balance":16.83} []
[2020-02-06 12:00:12] Shut off reset log.INFO: Shut off reset {"customer_id":6141,"balance":13.185} []
[2020-02-06 12:00:12] Shut off reset log.INFO: Shut off reset {"customer_id":1027,"balance":24.088} []
[2020-02-06 12:00:12] Shut off reset log.INFO: Shut off reset {"customer_id":6165,"balance":20.55} []
[2020-02-06 18:00:11] Shut off reset log.INFO: Shut off reset {"customer_id":6029,"balance":7.9137} []
[2020-02-06 18:00:11] Shut off reset log.INFO: Shut off reset {"customer_id":6080,"balance":6.49} []
[2020-02-06 18:00:11] Shut off reset log.INFO: Shut off reset {"customer_id":6084,"balance":6.835} []
[2020-02-06 18:00:11] Shut off reset log.INFO: Shut off reset {"customer_id":6087,"balance":16.77} []
[2020-02-06 18:00:11] Shut off reset log.INFO: Shut off reset {"customer_id":6097,"balance":16.83} []
[2020-02-06 18:00:11] Shut off reset log.INFO: Shut off reset {"customer_id":6141,"balance":13.185} []
[2020-02-06 18:00:11] Shut off reset log.INFO: Shut off reset {"customer_id":6165,"balance":20.55} []
