[2020-10-06 00:00:12] Shut off reset log.INFO: Shut off reset {"customer_id":1719,"balance":16.258} []
[2020-10-06 06:00:11] Shut off reset log.INFO: Shut off reset {"customer_id":1,"balance":11.139132824123} []
[2020-10-06 06:00:11] Shut off reset log.INFO: Shut off reset {"customer_id":1573,"balance":31.2279075} []
[2020-10-06 06:00:11] Shut off reset log.INFO: Shut off reset {"customer_id":1581,"balance":35} []
[2020-10-06 06:00:12] Shut off reset log.INFO: Shut off reset {"customer_id":2066,"balance":24.9996385} []
[2020-10-06 06:00:12] Shut off reset log.INFO: Shut off reset {"customer_id":2249,"balance":25} []
[2020-10-06 06:00:12] Shut off reset log.INFO: Shut off reset {"customer_id":2420,"balance":25.5} []
[2020-10-06 06:00:12] Shut off reset log.INFO: Shut off reset {"customer_id":2446,"balance":24.717086916081} []
[2020-10-06 06:00:12] Shut off reset log.INFO: Shut off reset {"customer_id":2513,"balance":25} []
[2020-10-06 06:00:12] Shut off reset log.INFO: Shut off reset {"customer_id":2516,"balance":49.51507310271} []
[2020-10-06 06:00:12] Shut off reset log.INFO: Shut off reset {"customer_id":2517,"balance":24.772961921976} []
[2020-10-06 06:00:12] Shut off reset log.INFO: Shut off reset {"customer_id":2518,"balance":24.977560712778} []
[2020-10-06 06:00:12] Shut off reset log.INFO: Shut off reset {"customer_id":2525,"balance":24.987489600931} []
[2020-10-06 06:00:12] Shut off reset log.INFO: Shut off reset {"customer_id":2550,"balance":25} []
[2020-10-06 12:00:12] Shut off reset log.INFO: No customers to reset shut off [] []
[2020-10-06 18:00:12] Shut off reset log.INFO: Shut off reset {"customer_id":1,"balance":11.139132824123} []
[2020-10-06 18:00:12] Shut off reset log.INFO: Shut off reset {"customer_id":1573,"balance":31.2279075} []
[2020-10-06 18:00:12] Shut off reset log.INFO: Shut off reset {"customer_id":1581,"balance":35} []
[2020-10-06 18:00:12] Shut off reset log.INFO: Shut off reset {"customer_id":2066,"balance":24.9996385} []
[2020-10-06 18:00:12] Shut off reset log.INFO: Shut off reset {"customer_id":2249,"balance":25} []
[2020-10-06 18:00:12] Shut off reset log.INFO: Shut off reset {"customer_id":2420,"balance":25.5} []
[2020-10-06 18:00:12] Shut off reset log.INFO: Shut off reset {"customer_id":2426,"balance":24.546} []
[2020-10-06 18:00:12] Shut off reset log.INFO: Shut off reset {"customer_id":2446,"balance":24.717086916081} []
[2020-10-06 18:00:12] Shut off reset log.INFO: Shut off reset {"customer_id":2513,"balance":25} []
[2020-10-06 18:00:12] Shut off reset log.INFO: Shut off reset {"customer_id":2516,"balance":49.497995415092} []
[2020-10-06 18:00:12] Shut off reset log.INFO: Shut off reset {"customer_id":2517,"balance":24.772961921976} []
[2020-10-06 18:00:12] Shut off reset log.INFO: Shut off reset {"customer_id":2518,"balance":24.977560712778} []
[2020-10-06 18:00:12] Shut off reset log.INFO: Shut off reset {"customer_id":2525,"balance":24.987489600931} []
[2020-10-06 18:00:12] Shut off reset log.INFO: Shut off reset {"customer_id":2550,"balance":25} []
